ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Redmi Note 9 (Pebble Grey  128 GB),Redmi,-973003780,Redmi Note 9 ,https://www.flipkart.com,-1297071503,-1297071503,-1297071503,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,757130263,15665,14412,0,21082020,https://www.flipkart.com\/redmi-note-9-pebble-grey-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFTEA5EWEV&lid=LSTMOBFU3ZFTEA5EWEVHSCHGM&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFU3ZFTEA5EWEV.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,13,0.956995327892977,40,258000,,,
Redmi Note 9 (Aqua Green  128 GB),Redmi,-973003780,Redmi Note 9 ,https://www.flipkart.com,1528134829,1528134829,1528134829,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,757130263,15958,13883,16499,21082020,https://www.flipkart.com\/redmi-note-9-aqua-green-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFY6FGK4ZU&lid=LSTMOBFU3ZFY6FGK4ZUFYTKU6&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFU3ZFY6FGK4ZU.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,14,0.22430666346986405,42,284985,,,
Redmi Note 9 (Pebble Grey  64 GB),Redmi,-973003780,Redmi Note 9 ,https://www.flipkart.com,1082195892,1082195892,1082195892,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,757130263,14990,13491,0,21082020,https://www.flipkart.com\/redmi-note-9-pebble-grey-64-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFQ3GAGANG&lid=LSTMOBFU3ZFQ3GAGANGFHPPUZ&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFU3ZFQ3GAGANG.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,20,0.8188802841736479,15,941447,,,
Redmi 8A Dual (Sea Blue  32 GB),Redmi,-973003780,Redmi 8A Dual ,https://www.flipkart.com,-2020605353,-2020605353,-2020605353,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Dual Front Camera,5000 mAh Battery,Snapdragon 439 octa core processor Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1316810659,8239,7003,8248,21082020,https://www.flipkart.com\/redmi-8a-dual-sea-blue-32-gb/p/itmf5568beb3c3a5?pid=MOBFP764TNKZRSB8&lid=LSTMOBFP764TNKZRSB847VD91&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFP764TNKZRSB8.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,15,0.06704599258446353,49,810533,,,
Redmi 8A Dual (Midnight Grey  32 GB),Redmi,-973003780,Redmi 8A Dual ,https://www.flipkart.com,-949153186,-949153186,-949153186,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Dual Front Camera,5000 mAh Battery,Snapdragon 439 octa core processor Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1316810659,8272,7279,8320,21082020,https://www.flipkart.com\/redmi-8a-dual-midnight-grey-32-gb/p/itmf5568beb3c3a5?pid=MOBFP7655HZQ6ZKD&lid=LSTMOBFP7655HZQ6ZKDDSTRKD&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFP7655HZQ6ZKD.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,33,0.9892773915836641,19,146836,,,
Redmi Note 9 (Arctic White  128 GB),Redmi,-973003780,Redmi Note 9 ,https://www.flipkart.com,404606786,404606786,404606786,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,757130263,15990,13592,0,21082020,https://www.flipkart.com\/redmi-note-9-arctic-white-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFB27C2VTH&lid=LSTMOBFU3ZFB27C2VTHIQULKI&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFU3ZFB27C2VTH.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,46,0.6155525317823622,10,993198,,,
Redmi 8A Dual (Sky White  32 GB),Redmi,-973003780,Redmi 8A Dual ,https://www.flipkart.com,-1499560543,-1499560543,-1499560543,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Dual Front Camera,5000 mAh Battery,Snapdragon 439 octa core processor Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1316810659,8142,6758,8367,21082020,https://www.flipkart.com\/redmi-8a-dual-sky-white-32-gb/p/itmf5568beb3c3a5?pid=MOBFP7YMYFDPZVZJ&lid=LSTMOBFP7YMYFDPZVZJRXJTZV&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFP7YMYFDPZVZJ.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,17,0.5765347229268428,31,189591,,,
Redmi 8A Dual (Sea Blue  64 GB),Redmi,-973003780,Redmi 8A Dual ,https://www.flipkart.com,-1777373595,-1777373595,-1777373595,3 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 439  Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1316810659,9498,7693,0,21082020,https://www.flipkart.com\/redmi-8a-dual-sea-blue-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAEMHSGYYZC&lid=LSTMOBFSWAEMHSGYYZCPVANMY&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFSWAEMHSGYYZC.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,43,0.8727312787206096,43,648616,,,
Mi A2 (Red  128 GB),Mi,1478586823,Mi A2 ,https://www.flipkart.com,-2001989233,-2001989233,-2001989233,6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,3010 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,Home,Mobiles & Accessories,Mobiles,-344537810,11999,10559,20500,21082020,https://www.flipkart.com\/mi-a2-red-128-gb/p/itmfghsgrkphksag?pid=MOBFD94CUVXZYMZH&lid=LSTMOBFD94CUVXZYMZHSKRQ01&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFD94CUVXZYMZH.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,40,0.6718565490747419,31,575992,,,
Redmi K20 Pro (Flame Red  128 GB),Redmi,-973003780,Redmi K20 Pro ,https://www.flipkart.com,-1267950891,-1267950891,-1267950891,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1700329430,24999,21249,28999,21082020,https://www.flipkart.com\/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBIBDWWE&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYFKHFKBNB.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,47,0.962851847532056,27,431871,,,
Redmi Note 8 (Cosmic Purple  64 GB),Redmi,-973003780,Redmi Note 8 ,https://www.flipkart.com,9081029,9081029,9081029,4 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Display,48MP Rear Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,Home,Mobiles & Accessories,Mobiles,-1765227203,13999,13159,0,21082020,https://www.flipkart.com\/redmi-note-8-cosmic-purple-64-gb/p/itmf9758349ff6ba?pid=MOBFNY8Z8RZXUTA2&lid=LSTMOBFNY8Z8RZXUTA2WZIQOO&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFNY8Z8RZXUTA2.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,42,0.7700633675585671,13,408555,,,
Redmi Note 9 Pro (Aurora Blue  128 GB),Redmi,-973003780,Redmi Note 9 Pro ,https://www.flipkart.com,283029335,283029335,283029335,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm® Snapdragon™ 720G Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,Home,Mobiles & Accessories,Mobiles,-625316858,19999,17599,0,21082020,https://www.flipkart.com\/redmi-note-9-pro-aurora-blue-128-gb/p/itma84d60532d415?pid=MOBFPZXUYDHUHNNN&lid=LSTMOBFPZXUYDHUHNNNX2NNZF&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFPZXUYDHUHNNN.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,32,0.14256092716179958,34,676727,,,
Redmi K20 Pro (Glacier Blue  128 GB),Redmi,-973003780,Redmi K20 Pro ,https://www.flipkart.com,1945385469,1945385469,1945385469,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1700329430,24999,21749,28999,21082020,https://www.flipkart.com\/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYZ7DCKWSR.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,30,0.4421921492866264,35,230895,,,
Redmi Note 8 (Neptune Blue  64 GB),Redmi,-973003780,Redmi Note 8 ,https://www.flipkart.com,-848524828,-848524828,-848524828,4 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,Home,Mobiles & Accessories,Mobiles,-1765227203,13999,12459,0,21082020,https://www.flipkart.com\/redmi-note-8-neptune-blue-64-gb/p/itm16c6c50702ff1?pid=MOBFHFFSG69TGSXQ&lid=LSTMOBFHFFSG69TGSXQOEE0LT&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFHFFSG69TGSXQ.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,18,0.5220176753307553,26,654564,,,
Redmi Note 8 (Cosmic Purple  128 GB),Redmi,-973003780,Redmi Note 8 ,https://www.flipkart.com,-723490557,-723490557,-723490557,6 GB RAM | 128 GB ROM,16.0 cm (6.3 inch) Display,48MP Rear Camera | 13MP Front Camera,4000 mAh Battery,1 year,,Home,Mobiles & Accessories,Mobiles,-1765227203,15995,15035,0,21082020,https://www.flipkart.com\/redmi-note-8-cosmic-purple-128-gb/p/itm16c6c50702ff1?pid=MOBFN29D7AG4RPZE&lid=LSTMOBFN29D7AG4RPZEY89DLE&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFN29D7AG4RPZE.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,26,0.6180884031165335,47,219775,,,
Redmi 8A Dual (Sky White  64 GB),Redmi,-973003780,Redmi 8A Dual ,https://www.flipkart.com,1304902827,1304902827,1304902827,3 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 439  Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1316810659,9724,8460,9860,21082020,https://www.flipkart.com\/redmi-8a-dual-sky-white-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAG5MRQMEXM&lid=LSTMOBFSWAG5MRQMEXMUMEHTG&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFSWAG5MRQMEXM.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,46,0.14316373289007,29,891434,,,
Redmi K20 Pro (Carbon Black  128 GB),Redmi,-973003780,Redmi K20 Pro ,https://www.flipkart.com,-622042649,-622042649,-622042649,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1700329430,24999,22249,28999,21082020,https://www.flipkart.com\/redmi-k20-pro-carbon-black-128-gb/p/itmfgfjtdjkzgyyr?pid=MOBFG7UYMCBRSQZ8&lid=LSTMOBFG7UYMCBRSQZ8VPP2VS&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYMCBRSQZ8.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,46,0.35868676892426854,16,475617,,,
Redmi Note 7 Pro (Neptune Blue  128 GB),Redmi,-973003780,Redmi Note 7 Pro ,https://www.flipkart.com,571482730,571482730,571482730,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Home,Mobiles & Accessories,Mobiles,503470165,16998,14448,17999,21082020,https://www.flipkart.com\/redmi-note-7-pro-neptune-blue-128-gb/p/itmffdudreuhph5y?pid=MOBFDXZ3Z8WBPDWK&lid=LSTMOBFDXZ3Z8WBPDWKN3APCZ&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFDXZ3Z8WBPDWK.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,17,0.8519797847286864,16,107927,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Redmi Y2 (Dark Grey  64 GB),Redmi,-973003780,Redmi Y2 ,https://www.flipkart.com,-811402503,-811402503,-811402503,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) HD+ Display,12MP + 5MP | 16MP Front Camera,3080 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1655423300,11990,9832,0,21082020,https://www.flipkart.com\/redmi-y2-dark-grey-64-gb/p/itmfdkcmeqtyjsdk?pid=MOBF7XVRAGRUBCMC&lid=LSTMOBF7XVRAGRUBCMCILBKPL&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBF7XVRAGRUBCMC.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,36,0.8165294949118023,23,786641,,,
Redmi K20 (Carbon Black  128 GB),Redmi,-973003780,Redmi K20 ,https://www.flipkart.com,-1157480561,-1157480561,-1157480561,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-923613184,21999,19139,24999,21082020,https://www.flipkart.com\/redmi-k20-carbon-black-128-gb/p/itmfggktjkrahjwm?pid=MOBFG7UYGCXFUZZV&lid=LSTMOBFG7UYGCXFUZZV3A8OBA&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYGCXFUZZV.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,29,0.4478153806596188,31,892463,,,
Redmi K20 Pro (Flame Red  256 GB),Redmi,-973003780,Redmi K20 Pro ,https://www.flipkart.com,378562598,378562598,378562598,8 GB RAM | 256 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1700329430,29999,26999,31999,21082020,https://www.flipkart.com\/redmi-k20-pro-flame-red-256-gb/p/itmfgfjtgjudw6bh?pid=MOBFG7UYYGYVRM6Z&lid=LSTMOBFG7UYYGYVRM6ZTHQNVH&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYYGYVRM6Z.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,31,0.3562003189121201,32,652546,,,
Redmi K20 (Glacier Blue  128 GB),Redmi,-973003780,Redmi K20 ,https://www.flipkart.com,-533032377,-533032377,-533032377,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-923613184,21999,20019,24999,21082020,https://www.flipkart.com\/redmi-k20-glacier-blue-128-gb/p/itmfggktx8gy4bcq?pid=MOBFG7UYQAZ4JBTS&lid=LSTMOBFG7UYQAZ4JBTSQ6MH5X&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=228f8c29-8645-4926-a204-2ef3e8c0230a.MOBFG7UYQAZ4JBTS.SEARCH&ssid=qb9p3a8x1c0000001598000730696,1,1,20,0.2479850011013245,14,788713,,,
Asus Zenfone 3 Laser (Silver  32 GB),Asus,2016033842,Asus Zenfone 3 Laser ,https://www.flipkart.com,-1197589399,-1197589399,-1197589399,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1789006633,19999,18999,0,21082020,https://www.flipkart.com\/asus-zenfone-3-laser-silver-32-gb/p/itmehctfzhfjwc6v?pid=MOBEHCTFPH8UTTGH&lid=LSTMOBEHCTFPH8UTTGHBCJLZQ&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBEHCTFPH8UTTGH.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,19,0.35488520003220336,13,152798,,,
Asus Zenfone 2 Laser ZE500KL (Black  16 GB),Asus,2016033842,Asus Zenfone 2 Laser ZE500KL ,https://www.flipkart.com,-2008732801,-2008732801,-2008732801,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1825608979,9999,9499,0,21082020,https://www.flipkart.com\/asus-zenfone-2-laser-ze500kl-black-16-gb/p/itme9j58rmfu8hje?pid=MOBE9J58KGKA8JHX&lid=LSTMOBE9J58KGKA8JHXI2EQUD&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBE9J58KGKA8JHX.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,22,0.4897567144688496,31,630887,,,
Asus Zenfone 5 A501CG (Gold  8 GB),Asus,2016033842,Asus Zenfone 5 A501CG ,https://www.flipkart.com,1703588518,1703588518,1703588518,2 GB RAM | 8 GB ROM | Expandable Upto 64 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2110 mAh Lithium Battery,Intel Atom Z2560 Processor with Intel Hyper Threading Technology Processor,1 Year for Mobile & 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-41824477,8499,8074,0,21082020,https://www.flipkart.com\/asus-zenfone-5-a501cg-gold-8-gb/p/itmeuydansgfvjtp?pid=MOBDXZ9W7DHYYWEP&lid=LSTMOBDXZ9W7DHYYWEPCKFKLU&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBDXZ9W7DHYYWEP.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,47,0.2593070361560421,38,840925,,,
Asus Zenfone 4 Selfie Pro (Gold  64 GB),Asus,2016033842,Asus Zenfone 4 Selfie Pro ,https://www.flipkart.com,-1842259400,-1842259400,-1842259400,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) Full HD Display,16MP Rear Camera | 24MP + 5MP Dual Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2013114737,25999,21839,13450,21082020,https://www.flipkart.com\/asus-zenfone-4-selfie-pro-gold-64-gb/p/itmewpzfhjxk5h6w?pid=MOBEWPZFZ2M6QEVU&lid=LSTMOBEWPZFZ2M6QEVUPOCAXR&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBEWPZFZ2M6QEVU.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,39,0.8532240734876188,28,177546,,,
Asus Padfone Mini (White  8 GB),Asus,2016033842,Asus Padfone Mini ,https://www.flipkart.com,303618087,303618087,303618087,1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,10.16 cm (4 inch) WVGA Display,8MP Rear Camera | 2MP Front Camera,1200 mAh Lithium Battery,Intel Atom Z2560 Processor,1 Year for Mobile & 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-141762864,12999,11829,0,21082020,https://www.flipkart.com\/asus-padfone-mini-white-8-gb/p/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY&lid=LSTMOBEFNFRZNST8WCYMXS7CX&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBEFNFRZNST8WCY.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,45,0.2621258326183038,41,722251,,,
Asus Zenfone Selfie (Silver  16 GB),Asus,2016033842,Asus Zenfone Selfie ,https://www.flipkart.com,-428829963,-428829963,-428829963,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,61280195,9999,8999,0,21082020,https://www.flipkart.com\/asus-zenfone-selfie-silver-16-gb/p/itmebpvetvsjgp4n?pid=MOBE9YR6VSUHZXDY&lid=LSTMOBE9YR6VSUHZXDYAJN92H&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBE9YR6VSUHZXDY.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,11,0.39815380360646746,40,178785,,,
