ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Redmi Note 9 (Scarlet Red  64 GB),Redmi,-1985597444,Redmi Note 9 ,https://www.flipkart.com,1101774230,1101774230,1101774230,4 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) Display,48MP Rear Camera,5020 mAh Battery,1 year brand warranty,,Home,Mobiles & Accessories,Mobiles,1110677115,14969,14071,0,26082020,https://www.flipkart.com\/redmi-note-9-scarlet-red-64-gb/p/itm12201c2ee63e5?pid=MOBFUJE7WGKY7AER&lid=LSTMOBFUJE7WGKY7AERO7ZDPF&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFUJE7WGKY7AER.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,21,0.5694075724736393,23,312704,,,
Redmi 8A Dual (Sky White  32 GB),Redmi,-1985597444,Redmi 8A Dual ,https://www.flipkart.com,-1999350191,-1999350191,-1999350191,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Dual Front Camera,5000 mAh Battery,Snapdragon 439 octa core processor Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1767479273,8189,7616,8494,26082020,https://www.flipkart.com\/redmi-8a-dual-sky-white-32-gb/p/itmf5568beb3c3a5?pid=MOBFP7YMYFDPZVZJ&lid=LSTMOBFP7YMYFDPZVZJYMGAGM&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFP7YMYFDPZVZJ.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,11,0.14574111905409937,31,991191,,,
Redmi K20 Pro (Flame Red  128 GB),Redmi,-1985597444,Redmi K20 Pro ,https://www.flipkart.com,678060984,678060984,678060984,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,347556126,22999,20699,28999,26082020,https://www.flipkart.com\/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBIBDWWE&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFG7UYFKHFKBNB.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,14,0.7790538927450964,32,424461,,,
Redmi 8A Dual (Sea Blue  64 GB),Redmi,-1985597444,Redmi 8A Dual ,https://www.flipkart.com,-1057607548,-1057607548,-1057607548,3 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 439  Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1767479273,9990,8591,0,26082020,https://www.flipkart.com\/redmi-8a-dual-sea-blue-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAEMHSGYYZC&lid=LSTMOBFSWAEMHSGYYZCNPVK1U&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFSWAEMHSGYYZC.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,44,0.010348313232033224,29,146763,,,
Redmi K20 Pro (Glacier Blue  128 GB),Redmi,-1985597444,Redmi K20 Pro ,https://www.flipkart.com,991459277,991459277,991459277,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,347556126,22999,20009,28999,26082020,https://www.flipkart.com\/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFG7UYZ7DCKWSR.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,15,0.7556915418151327,24,502762,,,
Redmi 8A Dual (Midnight Grey  64 GB),Redmi,-1985597444,Redmi 8A Dual ,https://www.flipkart.com,-1629275691,-1629275691,-1629275691,3 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 439  Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1767479273,9990,9191,9999,26082020,https://www.flipkart.com\/redmi-8a-dual-midnight-grey-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAGSEZK2KUA&lid=LSTMOBFSWAGSEZK2KUATJI6DR&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFSWAGSEZK2KUA.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,22,0.21283122097945728,35,977241,,,
Mi A2 (Red  128 GB),Mi,532708227,Mi A2 ,https://www.flipkart.com,-573913973,-573913973,-573913973,6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,3010 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,Home,Mobiles & Accessories,Mobiles,-1325805266,11999,10559,20500,26082020,https://www.flipkart.com\/mi-a2-red-128-gb/p/itmfghsgrkphksag?pid=MOBFD94CUVXZYMZH&lid=LSTMOBFD94CUVXZYMZHSKRQ01&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFD94CUVXZYMZH.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,46,0.35670745174821805,17,879810,,,
Redmi Note 8 (Space Black  64 GB),Redmi,-1985597444,Redmi Note 8 ,https://www.flipkart.com,1926664678,1926664678,1926664678,4 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,Home,Mobiles & Accessories,Mobiles,629047000,13999,12459,0,26082020,https://www.flipkart.com\/redmi-note-8-space-black-64-gb/p/itm16c6c50702ff1?pid=MOBFHFFSMVQJYYWY&lid=LSTMOBFHFFSMVQJYYWYGJCFTV&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFHFFSMVQJYYWY.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,35,0.16865222857926743,47,899210,,,
Redmi Note 9 (Aqua Green  64 GB),Redmi,-1985597444,Redmi Note 9 ,https://www.flipkart.com,-1677162991,-1677162991,-1677162991,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,1110677115,14985,12587,14999,26082020,https://www.flipkart.com\/redmi-note-9-aqua-green-64-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFAB7VQJHY&lid=LSTMOBFU3ZFAB7VQJHYFCU7HD&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFU3ZFAB7VQJHY.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,13,0.1335365585127204,29,717625,,,
Redmi Note 9 (Pebble Grey  64 GB),Redmi,-1985597444,Redmi Note 9 ,https://www.flipkart.com,1641507504,1641507504,1641507504,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,1110677115,14979,14230,14999,26082020,https://www.flipkart.com\/redmi-note-9-pebble-grey-64-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFQ3GAGANG&lid=LSTMOBFU3ZFQ3GAGANGU25VYI&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFU3ZFQ3GAGANG.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,47,0.8557307598903899,36,132370,,,
Redmi Note 9 (Pebble Grey  128 GB),Redmi,-1985597444,Redmi Note 9 ,https://www.flipkart.com,2122401334,2122401334,2122401334,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,1110677115,15266,13434,16499,26082020,https://www.flipkart.com\/redmi-note-9-pebble-grey-128-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFTEA5EWEV&lid=LSTMOBFU3ZFTEA5EWEVI4VOOC&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFU3ZFTEA5EWEV.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,11,0.7368334160096883,45,163607,,,
Redmi Note 9 (Arctic White  64 GB),Redmi,-1985597444,Redmi Note 9 ,https://www.flipkart.com,999028480,999028480,999028480,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP Rear Camera,5020 mAh Battery,MediaTek Helio G85 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,1110677115,14980,12583,0,26082020,https://www.flipkart.com\/redmi-note-9-arctic-white-64-gb/p/itm12201c2ee63e5?pid=MOBFU3ZFXMWJCSHP&lid=LSTMOBFU3ZFXMWJCSHPUQX1NG&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFU3ZFXMWJCSHP.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,49,0.8678774852186811,42,581431,,,
Redmi Note 9 Pro Max (Interstellar Black  128 GB),Redmi,-1985597444,Redmi Note 9 Pro Max ,https://www.flipkart.com,-949501936,-949501936,-949501936,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,5020 mAh Battery,Qualcomm Snapdragon 720G Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,Home,Mobiles & Accessories,Mobiles,-919562633,20990,19521,0,26082020,https://www.flipkart.com\/redmi-note-9-pro-max-interstellar-black-128-gb/p/itm8f7be0339828b?pid=MOBFRWZN9WHWZKZJ&lid=LSTMOBFRWZN9WHWZKZJJMGAMA&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFRWZN9WHWZKZJ.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,17,0.681468191709578,46,965667,,,
Redmi Note 8 (Space Black  128 GB),Redmi,-1985597444,Redmi Note 8 ,https://www.flipkart.com,-1480787539,-1480787539,-1480787539,6 GB RAM | 128 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,Home,Mobiles & Accessories,Mobiles,629047000,15990,14391,15999,26082020,https://www.flipkart.com\/redmi-note-8-space-black-128-gb/p/itm16c6c50702ff1?pid=MOBFHHQRQF2A4PS2&lid=LSTMOBFHHQRQF2A4PS2MVO3RN&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFHHQRQF2A4PS2.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,36,0.528857709060316,18,553201,,,
Redmi K20 Pro (Carbon Black  128 GB),Redmi,-1985597444,Redmi K20 Pro ,https://www.flipkart.com,-1430685431,-1430685431,-1430685431,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,347556126,22999,19319,28999,26082020,https://www.flipkart.com\/redmi-k20-pro-carbon-black-128-gb/p/itmfgfjtdjkzgyyr?pid=MOBFG7UYMCBRSQZ8&lid=LSTMOBFG7UYMCBRSQZ8VPP2VS&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFG7UYMCBRSQZ8.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,19,0.04199481709128172,21,777605,,,
Redmi Note 9 Pro (Aurora Blue  64 GB),Redmi,-1985597444,Redmi Note 9 Pro ,https://www.flipkart.com,2041656250,2041656250,2041656250,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm® Snapdragon™ 720G Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,Home,Mobiles & Accessories,Mobiles,-1021484030,16966,14421,16999,26082020,https://www.flipkart.com\/redmi-note-9-pro-aurora-blue-64-gb/p/itma84d60532d415?pid=MOBFPZXUDUPUKZF6&lid=LSTMOBFPZXUDUPUKZF6MAOD9B&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFPZXUDUPUKZF6.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,30,0.5626283530136638,44,366809,,,
Redmi Note 9 Pro (Interstellar Black  64 GB),Redmi,-1985597444,Redmi Note 9 Pro ,https://www.flipkart.com,364795177,364795177,364795177,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm® Snapdragon™ 720G Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,Home,Mobiles & Accessories,Mobiles,-1021484030,16958,13736,16999,26082020,https://www.flipkart.com\/redmi-note-9-pro-interstellar-black-64-gb/p/itma84d60532d415?pid=MOBFPZXUJHMYCBFK&lid=LSTMOBFPZXUJHMYCBFKXDH4YZ&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFPZXUJHMYCBFK.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,16,0.7472669890381473,42,362054,,,
Redmi K20 (Glacier Blue  128 GB),Redmi,-1985597444,Redmi K20 ,https://www.flipkart.com,-1641501168,-1641501168,-1641501168,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1198816205,21999,19139,24999,26082020,https://www.flipkart.com\/redmi-k20-glacier-blue-128-gb/p/itmfggktx8gy4bcq?pid=MOBFG7UYQAZ4JBTS&lid=LSTMOBFG7UYQAZ4JBTSQ6MH5X&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFG7UYQAZ4JBTS.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,15,0.316275149947177,12,714920,,,
Redmi K20 (Carbon Black  128 GB),Redmi,-1985597444,Redmi K20 ,https://www.flipkart.com,-1372199286,-1372199286,-1372199286,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1198816205,21999,19359,24999,26082020,https://www.flipkart.com\/redmi-k20-carbon-black-128-gb/p/itmfggktjkrahjwm?pid=MOBFG7UYGCXFUZZV&lid=LSTMOBFG7UYGCXFUZZV3A8OBA&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFG7UYGCXFUZZV.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,26,0.6750477596311961,13,950315,,,
Redmi Note 6 Pro (Red  64 GB),Redmi,-1985597444,Redmi Note 6 Pro ,https://www.flipkart.com,-2086529844,-2086529844,-2086529844,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1044324563,14639,13761,15985,26082020,https://www.flipkart.com\/redmi-note-6-pro-red-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4RHKJHDJD&lid=LSTMOBFAJB4RHKJHDJDTZPMCS&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFAJB4RHKJHDJD.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,12,0.7472247476423901,12,105398,,,
Redmi Note 7 (Onyx Black  64 GB),Redmi,-1985597444,Redmi Note 7 ,https://www.flipkart.com,2027004382,2027004382,2027004382,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 2MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Home,Mobiles & Accessories,Mobiles,1835850646,13255,11664,0,26082020,https://www.flipkart.com\/redmi-note-7-onyx-black-64-gb/p/itme61694ad69e1a?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJUIJMGH&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=68b950b0-5d73-41c7-ad65-bab89ee9b207.MOBFDXZ39EGFJDFJ.SEARCH&ssid=p1qziscaz40000001598431721843,1,1,41,0.354269697797858,11,114220,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Asus ROG Phone 3 (Black  128 GB),Asus,-1052695615,Asus ROG Phone 3 ,https://www.flipkart.com,30862536,30862536,30862536,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,64MP + 13MP + 5MP | 24MP Front Camera,6000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 865+ (SM8250) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1268517079,49999,41999,55999,26082020,https://www.flipkart.com\/asus-rog-phone-3-black-128-gb/p/itm93ba84fa7cce9?pid=MOBFTHGZEYPWHGHE&lid=LSTMOBFTHGZEYPWHGHE6FE3GU&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFTHGZEYPWHGHE.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,45,0.5057332948696451,33,345623,,,
Asus Zenfone 5 A501CG (Gold  8 GB),Asus,-1052695615,Asus Zenfone 5 A501CG ,https://www.flipkart.com,1583535506,1583535506,1583535506,2 GB RAM | 8 GB ROM | Expandable Upto 64 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2110 mAh Lithium Battery,Intel Atom Z2560 Processor with Intel Hyper Threading Technology Processor,1 Year for Mobile & 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1677762318,8499,7989,0,26082020,https://www.flipkart.com\/asus-zenfone-5-a501cg-gold-8-gb/p/itmeuydansgfvjtp?pid=MOBDXZ9W7DHYYWEP&lid=LSTMOBDXZ9W7DHYYWEPCKFKLU&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBDXZ9W7DHYYWEP.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,37,0.6643040646115201,24,180546,,,
Asus Zenfone Selfie (Silver  16 GB),Asus,-1052695615,Asus Zenfone Selfie ,https://www.flipkart.com,1597176693,1597176693,1597176693,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 MSM8939 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1079162608,14999,12449,0,26082020,https://www.flipkart.com\/asus-zenfone-selfie-silver-16-gb/p/itmebpvetvsjgp4n?pid=MOBE9YR6VSUHZXDY&lid=LSTMOBE9YR6VSUHZXDYG7QDIV&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBE9YR6VSUHZXDY.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,15,0.6981800007429346,18,210930,,,
Asus Padfone Mini (White  8 GB),Asus,-1052695615,Asus Padfone Mini ,https://www.flipkart.com,-73226274,-73226274,-73226274,1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,10.16 cm (4 inch) WVGA Display,8MP Rear Camera | 2MP Front Camera,1200 mAh Lithium Battery,Intel Atom Z2560 Processor,1 Year for Mobile & 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,200509653,12999,12219,0,26082020,https://www.flipkart.com\/asus-padfone-mini-white-8-gb/p/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY&lid=LSTMOBEFNFRZNST8WCYMXS7CX&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBEFNFRZNST8WCY.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,35,0.08491202815324794,15,263486,,,
Asus Zenfone 2 Laser (Black  16 GB),Asus,-1052695615,Asus Zenfone 2 Laser ,https://www.flipkart.com,-1647132602,-1647132602,-1647132602,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1305261158,12999,11569,12450,26082020,https://www.flipkart.com\/asus-zenfone-2-laser-black-16-gb/p/itmechh2dphwygaz?pid=MOBE9YR6ZRHZNABP&lid=LSTMOBE9YR6ZRHZNABPCY6LB9&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBE9YR6ZRHZNABP.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,31,0.16644884201637333,32,413540,,,
Asus ROG Phone 3 (Black  256 GB),Asus,-1052695615,Asus ROG Phone 3 ,https://www.flipkart.com,1211174101,1211174101,1211174101,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,64MP + 13MP + 5MP | 24MP Front Camera,6000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 865+ (SM8250) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1268517079,57999,55099,65999,26082020,https://www.flipkart.com\/asus-rog-phone-3-black-256-gb/p/itm6afca808c4251?pid=MOBFTW89GSNGTYBZ&lid=LSTMOBFTW89GSNGTYBZEK5FN1&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFTW89GSNGTYBZ.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,40,0.17514423154140046,48,982334,,,
Asus ZenFone Max M1 (Black  64 GB),Asus,-1052695615,Asus ZenFone Max M1 ,https://www.flipkart.com,89099721,89099721,89099721,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1743708967,7499,6674,9599,26082020,https://www.flipkart.com\/asus-zenfone-max-m1-black-64-gb/p/itm5d8720dee5452?pid=MOBFRTDMWJQN3ZQZ&lid=LSTMOBFRTDMWJQN3ZQZYRGUBJ&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFRTDMWJQN3ZQZ.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,24,0.1716239308688614,28,893112,,,
